date,tavg,tmin,tmax,prcp,humidity,wspd,wdir,pres,cloud_cover,sunshine_duration,daylight_duration,effective_sunshine,sunshine_ratio,temp_range,cloud_adjusted_temp_range,day_of_year,sin_day_of_year,cos_day_of_year,tavg_diff,tavg_ewm,wdir_wspd
2025-03-13,12.299999999999999,6.2,18.9,4.0,65.625,17.879166666666666,183.66666666666666,1011.4958333333334,55.5,17715.43,42850.61,-965490.935,0.41342305269086643,12.7,-692.15,72,0.9455963874271426,0.3253420847119801,0.0,12.299999999999999,3283.806944444444
2025-03-14,8.429166666666665,3.8,12.7,10.9,63.583333333333336,10.85,203.29166666666666,1014.7458333333334,70.375,31314.17,42976.39,-2172420.5437499997,0.7286365837780612,8.899999999999999,-617.4374999999999,73,0.9510565162951535,0.30901699437494745,-3.8708333333333336,11.332291666666666,2205.714583333333
2025-03-15,12.262500000000001,7.9,17.2,0.0,55.958333333333336,6.925,170.16666666666666,1015.7333333333332,35.208333333333336,39698.39,43102.45,-1358015.7579166668,0.9210239787016692,9.299999999999999,-318.1375,74,0.9562348265919056,0.29260033563334836,3.8333333333333357,11.564843750000001,1178.4041666666665
2025-03-16,17.520833333333332,12.3,22.3,0.0,33.083333333333336,6.029166666666666,144.875,1017.7958333333332,45.75,39784.22,43228.7,-1780343.845,0.9203196022734157,10.0,-447.5,75,0.9611297838723007,0.27609697309746883,5.258333333333331,13.053841145833335,873.4755208333332
2025-03-17,20.8,17.7,25.6,0.0,24.333333333333332,11.591666666666667,180.125,1012.65,96.04166666666667,38959.05,43355.07,-3702733.0437500007,0.8986042460781163,7.900000000000002,-750.8291666666669,76,0.9657399376548549,0.2595117970697999,3.2791666666666686,14.990380859375001,2087.9489583333334
