date,tavg,tmin,tmax,prcp,humidity,wspd,wdir,pres,cloud_cover,sunshine_duration,daylight_duration,effective_sunshine,sunshine_ratio,temp_range,cloud_adjusted_temp_range,day_of_year,sin_day_of_year,cos_day_of_year,tavg_diff,tavg_ewm,wdir_wspd
2025-04-09,24.870833333333334,13.1,35.7,0.0,9.25,7.445833333333333,193.41666666666666,1014.6666666666666,8.5,41443.12,46206.74,-310823.4,0.8969063818618439,22.6,-169.5,99,0.9911140639934547,-0.1330147065341959,0.0,24.870833333333334,1440.1482638888888
2025-04-10,27.075,14.9,35.3,0.0,8.791666666666666,6.1875,213.375,1015.2708333333334,5.791666666666667,43407.15,46328.0,-207992.59375000003,0.9369528145102416,20.4,-97.75,100,0.9886775902323405,-0.1500553983446526,2.2041666666666657,25.421875,1320.2578125
2025-04-11,31.424999999999997,25.5,36.6,0.0,6.583333333333333,5.316666666666667,177.54166666666666,1010.3458333333333,27.125,43531.52,46448.57,-1137260.96,0.9371982816829024,11.100000000000001,-289.9875,101,0.9859481499638304,-0.16705162550211924,4.349999999999998,26.92265625,943.9298611111112
2025-04-12,30.65833333333333,25.4,36.5,0.0,5.958333333333333,13.995833333333332,193.70833333333334,1007.0875,62.291666666666664,43070.7,46568.39,-2639874.9875,0.9248913262999018,11.100000000000001,-680.3375000000001,102,0.9829265519799822,-0.18399835165768005,-0.7666666666666657,27.85657552083333,2711.1095486111108
2025-04-13,28.291666666666668,25.0,32.6,0.0,8.708333333333334,8.450000000000001,202.25,1007.2375000000001,98.875,42883.49,46687.36,-4197221.58375,0.9185246283108479,7.600000000000001,-743.8500000000001,103,0.9796136916454901,-0.20089055513063506,-2.3666666666666636,27.965348307291666,1709.0125000000003
