date,tavg,tmin,tmax,prcp,humidity,wspd,wdir,pres,cloud_cover,sunshine_duration,daylight_duration,effective_sunshine,sunshine_ratio,temp_range,cloud_adjusted_temp_range,day_of_year,sin_day_of_year,cos_day_of_year,tavg_diff,tavg_ewm,wdir_wspd
2025-04-10,26.566666666666666,14.6,37.4,0.0,8.875,7.158333333333334,196.66666666666666,1015.4791666666666,6.833333333333333,41531.57,46328.0,-242267.49166666664,0.8964680105127637,22.799999999999997,-132.99999999999997,100,0.9886775902323405,-0.1500553983446526,0.0,26.566666666666666,1407.8055555555557
2025-04-11,28.254166666666666,15.6,36.3,0.0,7.833333333333333,5.545833333333333,163.41666666666666,1011.15,29.875,43524.34,46448.57,-1256765.3175,0.9370437021124559,20.699999999999996,-597.7124999999999,101,0.9859481499638304,-0.16705162550211924,1.6875,26.988541666666666,906.2815972222222
2025-04-12,30.925,25.6,36.8,0.0,6.125,12.458333333333334,189.54166666666666,1006.9958333333334,58.875,43443.89,46568.39,-2514315.13375,0.9329051313706775,11.199999999999996,-648.1999999999997,102,0.9829265519799822,-0.18399835165768005,2.6708333333333343,27.97265625,2361.3732638888887
2025-04-13,29.099999999999998,25.2,33.8,0.0,7.541666666666667,12.191666666666668,192.625,1007.3208333333333,50.958333333333336,42227.73,46687.36,-2109627.0112500004,0.9044788566103376,8.599999999999998,-429.6416666666666,103,0.9796136916454901,-0.20089055513063506,-1.8250000000000028,28.2544921875,2348.419791666667
2025-04-14,28.670833333333334,24.2,32.6,0.0,7.75,6.841666666666666,124.75,1010.3208333333333,85.20833333333333,43877.45,46805.38,-3694846.9354166663,0.9374445841615975,8.400000000000002,-707.3500000000001,104,0.9760105506323683,-0.21772323039653177,-0.4291666666666636,28.35857747395833,853.4979166666666
